path,kind,exists,size_bytes,file_count,classification,cleanup_recommendation,reason,regeneration_command,referenced_by
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_rgb_pcl_capture_summary.json,file,true,2350,,unknown_review_required,review_required,Path was not matched confidently to the current conservative inventory rules.,,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl,directory,true,109903018,168,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/scripts/perception/README.md
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne,directory,true,13753150,21,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/colored_maps,directory,true,2764845,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/colored_maps/000000.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/colored_maps/000001.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/colored_maps/000002.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/compact_instance_label,directory,true,921645,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/compact_instance_label/000000.pgm,file,true,307215,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/compact_instance_label/000001.pgm,file,true,307215,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/compact_instance_label/000002.pgm,file,true,307215,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/gazebo_instance_count,directory,true,1843251,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/gazebo_instance_count/000000.pgm,file,true,614417,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/gazebo_instance_count/000001.pgm,file,true,614417,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/gazebo_instance_count/000002.pgm,file,true,614417,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/labels_maps_rgb,directory,true,2764845,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/labels_maps_rgb/000000.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/labels_maps_rgb/000001.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/labels_maps_rgb/000002.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/metadata,directory,true,7647,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/metadata/sync_000000.json,file,true,2549,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/metadata/sync_000001.json,file,true,2549,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/metadata/sync_000002.json,file,true,2549,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/ply,directory,true,2686072,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/ply/000000.ply,file,true,895356,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/ply/000001.ply,file,true,895360,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/ply/000002.ply,file,true,895356,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/rgb,directory,true,2764845,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/rgb/000000.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/rgb/000001.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_ne/rgb/000002.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw,directory,true,13757373,21,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/colored_maps,directory,true,2764845,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/colored_maps/000000.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/colored_maps/000001.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/colored_maps/000002.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/compact_instance_label,directory,true,921645,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/compact_instance_label/000000.pgm,file,true,307215,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/compact_instance_label/000001.pgm,file,true,307215,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/compact_instance_label/000002.pgm,file,true,307215,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/gazebo_instance_count,directory,true,1843251,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/gazebo_instance_count/000000.pgm,file,true,614417,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/gazebo_instance_count/000001.pgm,file,true,614417,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/gazebo_instance_count/000002.pgm,file,true,614417,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/labels_maps_rgb,directory,true,2764845,3,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/labels_maps_rgb/000000.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/labels_maps_rgb/000001.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
rt_out/experiments/perception_rt_small_v0/perception_raw/native/sync_stable_instance_rgb_pcl/cam_corner_nw/labels_maps_rgb/000002.ppm,file,true,921615,,keep_main,keep,Validated synchronized stable-instance label plus RGB/PCL capture path required for the final labeled point-cloud export.,python3 rt_out/scripts/perception/70_capture_synchronized_stable_instance_rgb_pcl_topics.py --config rt_out/experiments/perception_rt_small_v0/configs/perception_dataset_config.json --max-groups-per-camera 3 --timeout-seconds 30 --stride 4 --max-sync-delta-ms 50 --force,rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.csv; rt_out/experiments/perception_rt_small_v0/dataset_index/panoptic_dataset_index.json
